"id_nf","produto_id","pedido_id","quantidade","valor_unitario","valor_total","estado","frete"
"2327","15470","64701","1","590","590","BR-MS","118"
"2328","18128","65230","6","795","4770","BR-AM","954"
"2329","32890","66214","4","480","1920","BR-RS","384"
"2330","70240","69028","6","290","1740","BR-MT","348"
"2331","8456","69738","4","360","1440","BR-PA","288"
"2332","37794","69743","4","105","420","BR-AL","84"
"2333","6769","69749","3","220","660","BR-GO","132"
"2334","29012","70074","4","525","2100","BR-TO","420"
"2335","3865","70082","5","6500","32500","BR-PI","6500"
"2336","56571","71148","2","420","840","BR-RJ","168"
"2337","10086","72738","6","750","4500","BR-MT","900"
"2338","72621","75907","6","179","1074","BR-MS","215"
"2339","40082","76628","6","315","1890","BR-ES","378"
"2340","6769","77704","3","220","660","BR-PR","132"
"2341","15875","78015","6","490","2940","BR-TO","588"
"2342","32126","80741","1","210","210","BR-AM","42"
"2343","58472","81259","1","150","150","BR-PA","30"
"2344","3865","81827","4","6500","26000","BR-SC","5200"
"2345","57815","81933","5","100","500","BR-AP","100"
"2346","59784","82782","6","390","2340","BR-AP","468"
"2347","2706","83088","1","590","590","BR-PI","118"
"2348","86243","83285","6","350","2100","BR-DF","420"
"2349","77079","83379","3","100","300","BR-RR","60"
"2350","18790","84216","3","890","2670","BR-RN","534"
"2351","53138","85779","4","690","2760","BR-AP","552"
"2352","100939","86834","4","310","1240","BR-ES","248"
"2353","71190","87168","3","360","1080","BR-MG","216"
"2354","61071","88039","6","450","2700","BR-AM","540"
"2355","12609","88294","5","320","1600","BR-SC","320"
"2356","18790","89038","5","890","4450","BR-RN","890"
"2357","88368","89148","6","250","1500","BR-RS","300"
"2358","43699","90415","2","169","338","BR-SE","68"
"2359","100961","91536","4","480","1920","BR-MS","384"
"2360","5567","91815","3","210","630","BR-AC","126"
"2361","65473","91961","2","210","420","BR-RJ","84"
"2362","93262","92796","1","450","450","BR-PR","90"
"2363","2706","92831","3","590","1770","BR-AM","354"
"2364","6137","93279","4","100","400","BR-SP","80"
"2365","71946","93428","2","290","580","BR-PR","116"
"2366","8707","96195","1","150","150","BR-MS","30"
"2367","6769","96683","1","220","220","BR-GO","44"
"2368","55452","97157","4","350","1400","BR-DF","280"
"2369","49026","97252","4","240","960","BR-RJ","192"
"2370","32126","97697","1","210","210","BR-PI","42"
"2371","49026","98179","5","240","1200","BR-RR","240"
"2372","12751","98647","4","400","1600","BR-RS","320"
"2373","55452","99635","6","350","2100","BR-MA","420"
"2374","10795","100407","5","300","1500","BR-RS","300"
"2375","19432","100631","2","190","380","BR-RR","76"
"2376","7193","100744","2","320","640","BR-PR","128"
"2377","86845","101079","1","110","110","BR-RN","22"
"2378","22407","101574","3","200","600","BR-AP","120"
"2379","77079","101684","6","100","600","BR-MG","120"
"2380","19432","103197","1","190","190","BR-PE","38"
"2381","60010","103544","5","90","450","BR-ES","90"
"2382","12751","104102","6","400","2400","BR-PA","480"
"2383","36195","104169","3","110","330","BR-PA","66"
"2384","100961","105699","4","480","1920","BR-AC","384"
"2385","7940","106406","2","1200","2400","BR-RJ","480"
"2386","43699","106549","5","169","845","BR-GO","169"
"2387","53941","107109","1","280","280","BR-ES","56"
"2388","79079","107542","3","320","960","BR-PE","192"
"2389","84176","107675","1","310","310","BR-SE","62"
"2390","75557","108025","5","90","450","BR-RS","90"
"2391","100932","108460","1","3900","3900","BR-GO","780"
"2392","21429","108987","5","390","1950","BR-AL","390"
"2393","3829","110717","1","2630","2630","BR-PA","526"
"2394","37794","110728","2","105","210","BR-BA","42"
"2395","3829","110906","5","2630","13150","BR-RO","2630"
"2396","15470","111217","5","590","2950","BR-SP","590"
"2397","100961","112514","3","480","1440","BR-AP","288"
"2398","13705","113339","2","180","360","BR-PE","72"
"2399","10795","113495","5","300","1500","BR-RN","300"
"2400","6137","113839","5","100","500","BR-MT","100"
"2401","3451","114240","6","250","1500","BR-SE","300"
"2402","47405","114976","5","310","1550","BR-MA","310"
"2403","3829","115338","4","2630","10520","BR-SC","2104"
"2404","53941","115541","3","280","840","BR-AP","168"
"2405","95805","115823","2","100","200","BR-AP","40"
"2406","13472","115844","2","450","900","BR-GO","180"
"2407","84176","117204","5","310","1550","BR-PI","310"
"2408","83009","117679","2","280","560","BR-MG","112"
"2409","6742","118495","2","850","1700","BR-TO","340"
"2410","93262","119417","4","450","1800","BR-PE","360"
"2411","3451","120057","1","250","250","BR-MT","50"
"2412","22568","120369","1","245","245","BR-MS","49"
"2413","14074","122008","2","450","900","BR-RJ","180"
"2414","6137","124157","6","100","600","BR-PR","120"
"2415","98964","124328","5","280","1400","BR-BA","280"
"2416","51314","125209","6","410","2460","BR-RJ","492"
"2417","70813","125763","3","120","360","BR-MT","72"
"2418","79551","126117","3","290","870","BR-GO","174"
"2419","89334","126783","1","350","350","BR-AC","70"
"2420","70813","128466","2","120","240","BR-RR","48"
"2421","5292","128538","5","576","2880","BR-TO","576"
"2422","86302","128998","2","139","278","BR-PA","56"
"2423","84176","130112","5","310","1550","BR-RJ","310"
"2424","22568","130297","4","245","980","BR-RN","196"
"2425","100961","130496","1","480","480","BR-AM","96"
"2426","59337","130624","1","390","390","BR-MA","78"
"2427","4307","131227","5","6175","30875","BR-AM","6175"
"2428","98964","131606","2","280","560","BR-RS","112"
"2429","66539","132336","5","399","1995","BR-AM","399"
"2430","14074","133166","1","450","450","BR-MG","90"
"2431","77558","133726","1","790","790","BR-MG","158"
"2432","87156","135235","2","160","320","BR-MA","64"
"2433","4853","135761","5","100","500","BR-SE","100"
"2434","79551","137807","4","290","1160","BR-SE","232"
"2435","29650","138376","2","120","240","BR-PE","48"
"2436","75557","138866","6","90","540","BR-AP","108"
"2437","87156","381","2","160","320","BR-BA","64"
"2438","4835","2078","2","560","1120","BR-GO","224"
"2439","83795","2409","4","310","1240","BR-MA","248"
"2440","11218","2559","4","250","1000","BR-AC","200"
"2441","100460","2789","1","890","890","BR-MS","178"
"2442","53458","3198","6","450","2700","BR-BA","540"
"2443","9809","3893","6","260","1560","BR-PB","312"
"2444","12895","3982","3","2600","7800","BR-SP","1560"
"2445","59784","5056","4","390","1560","BR-BA","312"
"2446","82990","5481","3","450","1350","BR-RR","270"
"2447","59784","5967","3","390","1170","BR-MG","234"
"2448","12895","6243","3","2600","7800","BR-AC","1560"
"2449","50478","6866","4","315","1260","BR-DF","252"
"2450","55051","7198","1","760","760","BR-SE","152"
"2451","48483","7353","4","400","1600","BR-AM","320"
"2452","74864","8104","4","130","520","BR-RR","104"
"2453","66135","10521","2","490","980","BR-RN","196"
"2454","50478","11199","3","315","945","BR-PE","189"
"2455","83795","11231","1","310","310","BR-TO","62"
"2456","58472","11723","6","150","900","BR-MT","180"
"2457","51238","11797","5","410","2050","BR-TO","410"
"2458","70813","13978","3","120","360","BR-RN","72"
"2459","29012","14175","2","525","1050","BR-GO","210"
"2460","77558","15701","4","790","3160","BR-BA","632"
"2461","32890","15917","4","480","1920","BR-RS","384"
"2462","83009","16085","2","280","560","BR-PI","112"
"2463","32126","16148","4","210","840","BR-AC","168"
"2464","20029","17318","4","294","1176","BR-MS","235"
"2465","13472","17816","1","450","450","BR-RN","90"
"2466","81822","18718","6","390","2340","BR-DF","468"
"2467","14420","19061","4","690","2760","BR-CE","552"
"2468","35129","19806","3","320","960","BR-TO","192"
"2469","100481","20819","4","410","1640","BR-DF","328"
"2470","7193","21962","1","320","320","BR-MA","64"
"2471","12812","25151","4","320","1280","BR-RO","256"
"2472","8673","25637","1","490","490","BR-RO","98"
"2473","13705","25713","4","180","720","BR-MA","144"
"2474","84743","26646","5","120","600","BR-MT","120"
"2475","11218","28400","6","250","1500","BR-PA","300"
"2476","33349","29451","2","270","540","BR-CE","108"
"2477","5412","29887","6","788","4728","BR-MA","946"
"2478","5995","30353","2","398","796","BR-CE","159"
"2479","38723","31004","1","80","80","BR-RO","16"
"2480","65473","32601","1","210","210","BR-PB","42"
"2481","74506","33726","6","420","2520","BR-AM","504"
"2482","59784","34000","5","390","1950","BR-PA","390"
"2483","27659","35134","5","140","700","BR-PA","140"
"2484","3865","35522","3","6500","19500","BR-BA","3900"
"2485","49497","36628","2","320","640","BR-RO","128"
"2486","41262","36970","6","390","2340","BR-SE","468"
"2487","50771","37366","1","340","340","BR-PB","68"
"2488","36195","37927","3","110","330","BR-RO","66"
"2489","12895","38172","1","2600","2600","BR-SC","520"
"2490","31651","39078","4","180","720","BR-CE","144"
"2491","11736","39555","3","740","2220","BR-BA","444"
"2492","29301","40002","2","180","360","BR-AP","72"
"2493","9981","40673","5","4000","20000","BR-RJ","4000"
"2494","33349","40929","3","270","810","BR-GO","162"
"2495","4553","41148","1","110","110","BR-CE","22"
"2496","91498","41518","4","130","520","BR-PR","104"
"2497","87711","42166","5","140","700","BR-MG","140"
"2498","27659","42517","6","140","840","BR-PE","168"
"2499","2706","42614","4","590","2360","BR-PA","472"
"2500","12609","44112","2","320","640","BR-DF","128"
"2501","4553","44453","6","110","660","BR-PI","132"
"2502","73038","44692","5","90","450","BR-MS","90"
"2503","32126","44717","1","210","210","BR-RR","42"
"2504","9981","45435","1","4000","4000","BR-RR","800"
"2505","47475","46373","6","490","2940","BR-PI","588"
"2506","7193","47650","3","320","960","BR-AP","192"
"2507","79551","47809","2","290","580","BR-AM","116"
"2508","93262","47862","4","450","1800","BR-DF","360"
"2509","33976","48941","4","120","480","BR-AL","96"
"2510","14836","49040","3","1100","3300","BR-GO","660"
"2511","29650","49203","3","120","360","BR-RO","72"
"2512","72621","49260","1","179","179","BR-PB","36"
"2513","4835","49455","6","560","3360","BR-GO","672"
"2514","89100","49530","3","4200","12600","BR-MG","2520"
"2515","45695","49578","5","240","1200","BR-DF","240"
"2516","67445","50082","4","320","1280","BR-SC","256"
"2517","29510","50107","1","360","360","BR-SE","72"
"2518","24159","50330","5","270","1350","BR-SE","270"
"2519","64127","50495","3","590","1770","BR-RO","354"
"2520","5995","51260","2","398","796","BR-GO","159"
"2521","6742","51432","1","850","850","BR-MA","170"
"2522","9981","52940","6","4000","24000","BR-RN","4800"
"2523","38723","55868","2","80","160","BR-MS","32"
"2524","43054","55875","2","320","640","BR-MG","128"
"2525","100484","56656","6","320","1920","BR-GO","384"
"2526","27659","56901","5","140","700","BR-RS","140"
"2527","31651","57376","6","180","1080","BR-BA","216"
"2528","48483","57908","3","400","1200","BR-AL","240"
"2529","3820","59235","3","139","417","BR-MG","83"
"2530","45979","59630","1","280","280","BR-MS","56"
"2531","8707","61267","6","150","900","BR-SP","180"
"2532","80644","61341","5","990","4950","BR-MG","990"
"2533","81822","61511","4","390","1560","BR-MS","312"
"2534","25562","62733","2","320","640","BR-DF","128"
"2535","68110","62809","3","790","2370","BR-RJ","474"
"2536","27336","62860","5","250","1250","BR-CE","250"
"2537","13705","63749","4","180","720","BR-AC","144"
"2538","9981","63951","4","4000","16000","BR-SP","3200"
"2539","57815","65129","6","100","600","BR-RR","120"
"2540","91248","65181","6","45","270","BR-SC","54"
"2541","32890","65483","6","480","2880","BR-AL","576"
"2542","29510","66970","5","360","1800","BR-AC","360"
"2543","71946","67751","4","290","1160","BR-RJ","232"
"2544","85154","68477","5","420","2100","BR-TO","420"
"2545","12895","68513","2","2600","5200","BR-GO","1040"
"2546","4853","68876","5","100","500","BR-SE","100"
"2547","33349","69458","6","270","1620","BR-BA","324"
"2548","22568","69680","4","245","980","BR-TO","196"
"2549","72667","69945","6","139","834","BR-PR","167"
"2550","71190","70199","5","360","1800","BR-RS","360"
"2551","17258","70702","5","420","2100","BR-AC","420"
"2552","37384","72600","1","700","700","BR-RN","140"
"2553","3451","72806","4","250","1000","BR-MG","200"
"2554","28699","73138","5","420","2100","BR-ES","420"
"2555","7871","74400","1","420","420","BR-MT","84"
"2556","54794","74590","6","350","2100","BR-PR","420"
"2557","43888","74696","6","190","1140","BR-BA","228"
"2558","39814","75028","6","390","2340","BR-SP","468"
"2559","12895","75612","5","2600","13000","BR-CE","2600"
"2560","47682","75788","5","430","2150","BR-GO","430"
"2561","29893","75857","6","420","2520","BR-SC","504"
"2562","6742","76372","1","850","850","BR-SP","170"
"2563","49497","77374","4","320","1280","BR-ES","256"
"2564","100481","77460","2","410","820","BR-PI","164"
"2565","38723","77560","4","80","320","BR-RO","64"
"2566","9397","78662","2","345","690","BR-AC","138"
"2567","4853","79505","5","100","500","BR-SC","100"
"2568","55051","80129","6","760","4560","BR-SC","912"
"2569","84692","82368","3","499","1497","BR-RR","299"
"2570","31651","83329","2","180","360","BR-PE","72"
"2571","100983","84181","2","350","700","BR-ES","140"
"2572","14836","84587","5","1100","5500","BR-TO","1100"
"2573","75706","87090","1","100","100","BR-RR","20"
"2574","64127","87770","3","590","1770","BR-AL","354"
"2575","21516","88304","1","320","320","BR-TO","64"
"2576","14420","90073","3","690","2070","BR-SP","414"
"2577","91498","90143","1","130","130","BR-RN","26"
"2578","40082","90748","4","315","1260","BR-PA","252"
"2579","47405","91047","1","310","310","BR-MG","62"
"2580","49026","91418","4","240","960","BR-MA","192"
"2581","56350","91949","1","245","245","BR-CE","49"
"2582","47405","92225","3","310","930","BR-RJ","186"
"2583","53731","93259","2","430","860","BR-SP","172"
"2584","79551","93813","4","290","1160","BR-PR","232"
"2585","71190","94007","6","360","2160","BR-PE","432"
"2586","21516","94178","3","320","960","BR-AP","192"
"2587","86845","94446","4","110","440","BR-MS","88"
"2588","60010","94961","6","90","540","BR-PR","108"
"2589","6742","95988","2","850","1700","BR-AC","340"
"2590","37794","96502","4","105","420","BR-GO","84"
"2591","19432","97273","6","190","1140","BR-PE","228"
"2592","8456","97687","4","360","1440","BR-PE","288"
"2593","6769","98233","6","220","1320","BR-SC","264"
"2594","39368","100073","6","279","1674","BR-CE","335"
"2595","12609","100439","3","320","960","BR-MA","192"
"2596","11218","102271","1","250","250","BR-ES","50"
"2597","17990","103366","1","3800","3800","BR-SC","760"
"2598","13472","103511","1","450","450","BR-MT","90"
"2599","16634","103772","1","480","480","BR-PR","96"
"2600","31835","103889","4","399","1596","BR-AM","319"
"2601","54794","107741","4","350","1400","BR-PR","280"
"2602","6769","107974","5","220","1100","BR-AP","220"
"2603","22407","109528","6","200","1200","BR-AL","240"
"2604","98964","109616","3","280","840","BR-TO","168"
"2605","11218","109784","1","250","250","BR-MG","50"
"2606","7193","110459","1","320","320","BR-MG","64"
"2607","48483","111050","2","400","800","BR-BA","160"
"2608","10086","111116","2","750","1500","BR-RN","300"
"2609","35129","111200","3","320","960","BR-MS","192"
"2610","87156","111651","3","160","480","BR-AL","96"
"2611","57815","111671","5","100","500","BR-MA","100"
"2612","4835","112783","4","560","2240","BR-MG","448"
"2613","89334","113134","6","350","2100","BR-AP","420"
"2614","64127","113915","4","590","2360","BR-RJ","472"
"2615","36306","113976","1","390","390","BR-DF","78"
"2616","21516","114592","4","320","1280","BR-PA","256"
"2617","93262","115242","4","450","1800","BR-PB","360"
"2618","43699","115426","4","169","676","BR-RN","135"
"2619","87156","115587","2","160","320","BR-MS","64"
"2620","6381","117317","3","586","1758","BR-SP","352"
"2621","3820","117660","4","139","556","BR-AC","111"
"2622","51314","117774","5","410","2050","BR-SP","410"
"2623","5995","117997","4","398","1592","BR-RN","318"
"2624","82990","118168","5","450","2250","BR-PR","450"
"2625","79551","120147","2","290","580","BR-AC","116"
